Player,Pos,Tm,Cap Hit,year
Trevor Williams,CB,LAC,"$630,000",2018
Matt Judon,DE,BAL,"$630,000",2018
Chris Moore,WR,BAL,"$630,000",2018
Ben Braunecker,TE,CHI,"$630,000",2018
Kentrell Brothers,ILB,MIN,"$630,000",2018
Michael Palardy,P,CAR,"$630,000",2018
Dean Lowry,DE,GNB,"$630,000",2018
Senorise Perry,RB,MIA,"$630,000",2018
Hassan Ridgeway,DT,IND,"$630,000",2018
Jared Norris,ILB,CAR,"$630,000",2018
Tyler Larsen,C,CAR,"$630,000",2018
Tyreek Hill,WR,KAN,"$630,000",2018
George Fant,T,SEA,"$630,000",2018
Robert Kelley,RB,WAS,"$630,000",2018
B.J. Goodson,OLB,NYG,"$630,000",2018
Alan Cross,TE,TAM,"$630,000",2018
Cory Littleton,LB,LAR,"$630,000",2018
Joey Hunt,C,SEA,"$630,000",2018
Jarrod Wilson,S,JAX,"$630,000",2018
Luke Rhodes,LB,IND,"$630,000",2018
Derek Watt,FB,LAC,"$630,000",2018
Mike Jordan,DB,NYG,"$630,000",2018
Christian Westerman,OG,CIN,"$630,000",2018
Joey Bosa,DE,LAC,"$630,000",2018
Tyler Ervin,RB,HOU,"$630,000",2018
Olsen Pierre,DT,ARI,"$630,000",2018
Clayton Fejedelem,FS,CIN,"$630,000",2018
Dak Prescott,QB,DAL,"$630,000",2018
Erik Harris,DB,OAK,"$630,000",2018
Riley Dixon,P,NYG,"$630,000",2018
Joel Heath,DT,HOU,"$630,000",2018
Terrance Smith,LB,KAN,"$630,000",2018
Geronimo Allison,WR,GNB,"$630,000",2018
DeAndre Washington,RB,OAK,"$630,000",2018
Wes Schweitzer,OT,ATL,"$630,000",2018
Stephen Weatherly,OLB,MIN,"$630,000",2018
Tajae Sharpe,WR,TEN,"$630,000",2018
Justin March-Lillard,LB,DAL,"$630,000",2018
Quinton Jefferson,DT,SEA,"$630,000",2018
DeAndre Houston-Carson,FS,CHI,"$630,000",2018
Antonio Morrison,ILB,GNB,"$630,000",2018
Brennan Scarlett,LB,HOU,"$630,000",2018
Austin Reiter,C,KAN,"$630,000",2018
Brandon Shell,OT,NYJ,"$630,000",2018
Christopher Milton,CB,IND,"$630,000",2018
Tyler Matakevich,ILB,PIT,"$630,000",2018
Blake Countess,CB,LAR,"$630,000",2018
Wil Lutz,K,NOR,"$630,000",2018
Kavon Frazier,FS,DAL,"$630,000",2018
Robby Anderson,WR,NYJ,"$630,000",2018
Jonathan Jones,DB,NWE,"$630,000",2018
Austin Blythe,C,LAR,"$630,000",2018
Rashard Higgins,WR,CLE,"$630,000",2018
Michael Pierce,DT,BAL,"$630,000",2018
Drew Kaser,P,LAC,"$630,000",2018
Austin Hooper,TE,ATL,"$630,000",2018
Kenneth Dixon,RB,BAL,"$630,000",2018
Jatavis Brown,OLB,LAC,"$630,000",2018
Will Parks,S,DEN,"$630,000",2018
Jalen Richard,RB,OAK,"$630,000",2018
Javien Elliott,CB,TAM,"$630,000",2018
Jalen Mills,CB,PHI,"$630,000",2018
John Wetzel,T,ARI,"$630,000",2018
Maurice Canady,CB,BAL,"$630,000",2018
Lafayette Pitts,CB,BUF,"$630,000",2018
Maurice Harris,WR,WAS,"$630,000",2018
Tyler Ott,LS,SEA,"$630,000",2018
Marcus Murphy,RB,BUF,"$630,000",2018
Joe Dahl,OG,DET,"$630,000",2018
Mike Thomas,WR,LAR,"$630,000",2018
Kaelin Clay,WR,NYG,"$630,000",2018
Tre Madden,RB,SEA,"$630,000",2018
Eric Tomlinson,TE,NYJ,"$630,000",2018
Damiere Byrd,WR,CAR,"$630,000",2018
Antonio Hamilton,CB,NYG,"$630,000",2018
Gabe Holmes,TE,ARI,"$630,000",2018
Peyton Barber,RB,TAM,"$630,000",2018
Wendell Smallwood,RB,PHI,"$630,000",2018
D.J. Reader,DT,HOU,"$630,000",2018
Joe Schobert,OLB,CLE,"$630,000",2018
DeForest Buckner,DT,SFO,"$630,000",2018
Tyler Higbee,TE,LAR,"$630,000",2018
Deon Bush,FS,CHI,"$630,000",2018
Curtis Riley,CB,NYG,"$630,000",2018
Doug Middleton,S,NYJ,"$630,000",2018
Joe Haeg,OT,IND,"$630,000",2018
Carson Wentz,QB,PHI,"$630,000",2018
Blake Martinez,ILB,GNB,"$630,000",2018
Ted Karras,OG,NWE,"$630,000",2018
Tavon Young,CB,BAL,"$630,000",2018
David Onyemata,DT,NOR,"$630,000",2018
Derrick Kindred,SS,CLE,"$630,000",2018
Jeff Driskel,QB,CIN,"$630,000",2018
Malcolm Brown,RB,LAR,"$630,000",2018
Joe Thuney,OG,NWE,"$630,000",2018
Xavier Grimble,TE,PIT,"$630,000",2018
Leonard Wester,T,TAM,"$630,000",2018
Sheldon Day,DT,SFO,"$630,000",2018
Kameron Canaday,LS,PIT,"$630,000",2018
Romeo Okwara,DE,DET,"$630,000",2018
Nick Vigil,ILB,CIN,"$630,000",2018
Patrick Scales,LS,CHI,"$630,000",2018
Rick Lovato,LS,PHI,"$630,000",2018
Andrew Billings,DT,CIN,"$630,000",2018
Nick Kwiatkoski,ILB,CHI,"$630,000",2018
Lac Edwards,P,NYJ,"$630,000",2018
Kamu Grugier-Hill,OLB,PHI,"$630,000",2018
Rashod Hill,T,MIN,"$630,000",2018
Brian Poole,S,ATL,"$630,000",2018
Cody Core,WR,CIN,"$630,000",2018
Jordan Howard,RB,CHI,"$630,000",2018
Spencer Pulley,C,NYG,"$630,000",2018
Jeremy Vujnovich,T,ARI,"$630,000",2018
Ken Crawley,DB,NOR,"$630,000",2018
David Fluellen,RB,TEN,"$630,000",2018
Tanner McEvoy,WR,MIA,"$630,000",2018
Jakeem Grant,WR,MIA,"$630,000",2018
Charone Peake,WR,NYJ,"$630,000",2018
Jordan Lucas,SS,KAN,"$630,000",2018
Alex Collins,RB,BAL,"$630,000",2018
Andy Janovich,FB,DEN,"$630,000",2018
Darius Jennings,WR,TEN,"$630,000",2018
Chester Rogers,WR,IND,"$630,000",2018
Patrick Onwuasor,LB,BAL,"$630,000",2018
Miles Killebrew,SS,DET,"$630,000",2018
Jordan Willis,DE,CIN,"$628,000",2018
Chris Wormley,DT,BAL,"$626,000",2018
C.J. Beathard,QB,SFO,"$625,393",2018
Thomas Rawls,RB,CIN,"$622,065",2018
Nick O'Leary,TE,MIA,"$617,123",2018
Duke Riley,OLB,ATL,"$616,500",2018
Alex Anzalone,OLB,NOR,"$610,000",2018
Maurice Alexander,SS,SEA,"$604,118",2018
Dontae Johnson,FS,BUF,"$604,118",2018
Cairo Santos,K,2TM,"$604,118",2018
Wesley Johnson,OT,MIA,"$604,118",2018
Tim Williams,OLB,BAL,"$595,000",2018
Deiondre' Hall,CB,PHI,"$592,944",2018
Eli Rogers,WR,PIT,"$592,944",2018
Robert Thomas,NT,BUF,"$592,941",2018
MyCole Pruitt,TE,TEN,"$592,941",2018
Jihad Ward,DE,IND,"$592,941",2018
Tarell Basham,DE,2TM,"$590,000",2018
D'Onta Foreman,RB,HOU,"$588,500",2018
Fabian Moreau,CB,WAS,"$588,000",2018
Shaquill Griffin,DB,SEA,"$588,000",2018
Delano Hill,FS,SEA,"$588,000",2018
Cameron Sutton,CB,PIT,"$587,400",2018
Kenny Golladay,WR,DET,"$586,000",2018
John Johnson,S,LAR,"$584,000",2018
Cordrea Tankersley,CB,MIA,"$583,000",2018
Chad Williams,WR,ARI,"$581,500",2018
Chris Godwin,WR,TAM,"$581,500",2018
Montravius Adams,DT,GNB,"$581,000",2018
Jameis Winston,QB,TAM,"$580,588",2018
Rasul Douglas,CB,PHI,"$580,000",2018
Jonnu Smith,TE,TEN,"$579,000",2018
James Conner,RB,PIT,"$578,000",2018
Nazair Jones,DT,SEA,"$578,000",2018
Trey Hendrickson,DE,NOR,"$578,000",2018
Kareem Hunt,RB,KAN,"$575,250",2018
Bryan Witzmann,T,CHI,"$557,647",2018
Matt Overton,LS,JAX,"$557,647",2018
Frank Zombo,LB,KAN,"$557,647",2018
Zac Kerin,C,WAS,"$555,885",2018
Josh Hawkins,CB,2TM,"$555,882",2018
Patrick Ricard,DE,BAL,"$555,000",2018
Tony McRae,CB,CIN,"$555,000",2018
Justin Davis,RB,LAR,"$555,000",2018
Hardy Nickerson,ILB,CIN,"$555,000",2018
Adam Butler,DT,NWE,"$555,000",2018
Nathan Peterman,QB,BUF,"$555,000",2018
Derek Rivers,DE,NWE,"$555,000",2018
Jordan Leggett,TE,NYJ,"$555,000",2018
Trey Hopkins,G,CIN,"$555,000",2018
Davon Godchaux,DT,MIA,"$555,000",2018
Trent Taylor,WR,SFO,"$555,000",2018
Rigoberto Sanchez,K,IND,"$555,000",2018
Eric Saubert,TE,ATL,"$555,000",2018
Joshua Perkins,TE,PHI,"$555,000",2018
Marlon Mack,RB,IND,"$555,000",2018
Isaac Rochell,DE,LAC,"$555,000",2018
Cooper Rush,QB,DAL,"$555,000",2018
Sam Tevi,OT,LAC,"$555,000",2018
Conor McDermott,OT,BUF,"$555,000",2018
Donald Payne,LB,JAX,"$555,000",2018
Josh Reynolds,WR,LAR,"$555,000",2018
Derrick Jones,CB,NYJ,"$555,000",2018
Austin Ekeler,RB,LAC,"$555,000",2018
Cole Toner,OT,LAC,"$555,000",2018
Trevon Coley,DL,CLE,"$555,000",2018
Matt Haack,P,MIA,"$555,000",2018
Mike Hilton,CB,PIT,"$555,000",2018
C.J. Ham,RB,MIN,"$555,000",2018
Austin Carr,WR,NOR,"$555,000",2018
Rayshawn Jenkins,FS,LAC,"$555,000",2018
Rudy Ford,S,ARI,"$555,000",2018
Dymonte Thomas,SS,DEN,"$555,000",2018
Danny Isidora,OG,MIN,"$555,000",2018
Tedric Thompson,SS,SEA,"$555,000",2018
Adrian Colbert,SS,SFO,"$555,000",2018
Jesse Davis,T,MIA,"$555,000",2018
Montae Nicholson,SS,WAS,"$555,000",2018
Alex Ellis,TE,KAN,"$555,000",2018
Harrison Butker,K,KAN,"$555,000",2018
Wayne Gallman,RB,NYG,"$555,000",2018
Jon Halapio,OG,NYG,"$555,000",2018
Dede Westbrook,WR,JAX,"$555,000",2018
Jordan Evans,ILB,CIN,"$555,000",2018
Blake Jarwin,TE,DAL,"$555,000",2018
Damontae Kazee,CB,ATL,"$555,000",2018
Erik Swoope,TE,IND,"$555,000",2018
Daniel Ross,DT,DAL,"$555,000",2018
Joshua Dobbs,QB,PIT,"$555,000",2018
Desmond King,FS,LAC,"$555,000",2018
Lucas Patrick,G,GNB,"$555,000",2018
Blaine Clausell,T,ARI,"$555,000",2018
Julie'n Davenport,OT,HOU,"$555,000",2018
Vince Biegel,OLB,NOR,"$555,000",2018
Samaje Perine,RB,WAS,"$555,000",2018
Keelan Cole,WR,JAX,"$555,000",2018
Michael Davis,,LAC,"$555,000",2018
Grover Stewart,DT,IND,"$555,000",2018
Marvin Hall,WR,ATL,"$555,000",2018
Jacob Hollister,TE,NWE,"$555,000",2018
Elijah Wilkinson,OT,DEN,"$555,000",2018
Nicholas Morrow,LB,OAK,"$555,000",2018
Jordan Dangerfield,FS,PIT,"$555,000",2018
Corey Davis,WR,TEN,"$555,000",2018
Ricky Seals-Jones,WR,ARI,"$555,000",2018
Erik Magnuson,OT,SFO,"$555,000",2018
Cameron Tom,C,NOR,"$555,000",2018
Alex Armah,FB,CAR,"$555,000",2018
Zach Wood,DE,NOR,"$555,000",2018
Justin Hamilton,DT,KAN,"$555,000",2018
Tanner Vallejo,ILB,CLE,"$555,000",2018
Jaleel Johnson,DT,MIN,"$555,000",2018
Samson Ebukam,OLB,LAR,"$555,000",2018
Tarik Cohen,RB,CHI,"$555,000",2018
Joseph Jones,OLB,DEN,"$555,000",2018
Matt Milano,OLB,BUF,"$555,000",2018
Nate Hairston,CB,IND,"$555,000",2018
Nathan Gerry,SS,PHI,"$555,000",2018
Justin Hardee,WR,NOR,"$555,000",2018
Cole Wick,TE,SFO,"$555,000",2018
Marquel Lee,ILB,OAK,"$555,000",2018
Ryan Switzer,WR,PIT,"$555,000",2018
Arthur Maulet,CB,2TM,"$555,000",2018
Jayon Brown,ILB,TEN,"$555,000",2018
Jalen Reeves-Maybin,OLB,DET,"$555,000",2018
Eli Ankou,DT,JAX,"$555,000",2018
Jake Elliott,K,PHI,"$555,000",2018
Chad Wheeler,OT,NYG,"$555,000",2018
Kendrick Bourne,WR,SFO,"$555,000",2018
Matt Wile,P,MIN,"$555,000",2018
Matt Skura,C,BAL,"$555,000",2018
George Kittle,TE,SFO,"$555,000",2018
Corey Clement,RB,PHI,"$555,000",2018
Matt LaCosse,TE,DEN,"$555,000",2018
Eddie Jackson,SS,CHI,"$555,000",2018
Stacy Coley,WR,2TM,"$555,000",2018
Roy Robertson-Harris,LB,CHI,"$555,000",2018
Ka'imi Fairbairn,K,HOU,"$555,000",2018
Hakeem Valles,TE,DET,"$555,000",2018
David Moore,WR,SEA,"$555,000",2018
Tanzel Smart,DT,LAR,"$555,000",2018
Corey Levin,OL,TEN,"$555,000",2018
Zane Gonzalez,K,2TM,"$555,000",2018
Chase Allen,LB,MIA,"$555,000",2018
Chuck Clark,FS,BAL,"$555,000",2018
Thomas Hennessy,LS,NYJ,"$555,000",2018
Eric Wilson,ILB,MIN,"$555,000",2018
Isaiah Irving,OLB,CHI,"$555,000",2018
Solomon Thomas,DE,SFO,"$555,000",2018
Jeremy McNichols,RB,2TM,"$555,000",2018
Deatrich Wise,DE,NWE,"$555,000",2018
Josh Malone,WR,CIN,"$555,000",2018
Ben Gedeon,ILB,MIN,"$555,000",2018
Matt Feiler,T,PIT,"$555,000",2018
Bryan Cox,DE,CAR,"$555,000",2018
Aldrick Rosas,K,NYG,"$555,000",2018
Anthony Walker,LB,IND,"$555,000",2018
Akeem King,DB,SEA,"$555,000",2018
Kerry Hyder,DT,DET,"$555,000",2018
Charles Washington,DB,DET,"$555,000",2018
James Burgess,LB,CLE,"$555,000",2018
Greg Mabin,CB,SFO,"$555,000",2018
Dylan Cole,LB,HOU,"$555,000",2018
Chris Landrum,LB,LAC,"$555,000",2018
Zach Sterup,OL,MIA,"$555,000",2018
Mitchell Trubisky,QB,CHI,"$555,000",2018
Donte Deayon,DB,NYG,"$555,000",2018
Caleb Brantley,DT,WAS,"$555,000",2018
Reid Ferguson,LS,BUF,"$555,000",2018
Jamaal Williams,RB,GNB,"$555,000",2018
Mike Liedtke,OL,TAM,"$555,000",2018
Vincent Taylor,DT,MIA,"$555,000",2018
Carlos Watkins,DT,HOU,"$555,000",2018
Deon Lacey,LB,BUF,"$555,000",2018
Jeremy Sprinkle,TE,WAS,"$555,000",2018
Taysom Hill,QB,NOR,"$555,000",2018
Xavier Woods,SS,DAL,"$555,000",2018
Josh Tupou,DT,CIN,"$555,000",2018
Antony Auclair,TE,TAM,"$555,000",2018
Jermaine Whitehead,DB,2TM,"$555,000",2018
Matt Breida,RB,SFO,"$555,000",2018
Isaiah Johnson,S,TAM,"$555,000",2018
Josh Harvey-Clemons,SS,WAS,"$555,000",2018
Blair Brown,ILB,JAX,"$555,000",2018
Alex Redmond,G,CIN,"$555,000",2018
Patrick Mahomes,QB,KAN,"$555,000",2018
Jamal Adams,SS,NYJ,"$555,000",2018
Ryan Glasgow,DT,CIN,"$555,000",2018
Al-Quadin Muhammad,DE,IND,"$555,000",2018
Shane Smith,FB,NYG,"$555,000",2018
Torry McTyer,CB,MIA,"$555,000",2018
Carl Lawson,DE,CIN,"$555,000",2018
Shelton Gibson,WR,PHI,"$555,000",2018
Chris Carson,RB,SEA,"$555,000",2018
Chase Roullier,C,WAS,"$555,000",2018
Justin McCray,G,GNB,"$555,000",2018
Marcus Johnson,WR,IND,"$555,000",2018
Sean Culkin,TE,LAC,"$555,000",2018
Daniel Munyer,OL,ARI,"$555,000",2018
D.J. Jones,DT,SFO,"$555,000",2018
Jermaine Eluemunor,OG,BAL,"$555,000",2018
Michael Roberts,TE,DET,"$555,000",2018
Tashawn Bower,OLB,MIN,"$555,000",2018
Eddie Yarbrough,DE,BUF,"$555,000",2018
Jamal Agnew,CB,DET,"$555,000",2018
Darrell Daniels,TE,2TM,"$555,000",2018
Brandon Wilson,CB,CIN,"$555,000",2018
Jaydon Mickens,WR,JAX,"$555,000",2018
Elijah Lee,OLB,SFO,"$555,000",2018
Kenny Moore,CB,IND,"$555,000",2018
Josh Shaw,CB,2TM,"$539,118",2018
Rakeem Nunez-Roches,DT,TAM,"$539,118",2018
Michael Bennett,DT,ATL,"$539,118",2018
Rishard Matthews,WR,2TM,"$538,235",2018
Evander Hood,DT,2TM,"$537,353",2018
Brian Hill,RB,ATL,"$522,353",2018
Lenzy Pipkins,CB,2TM,"$522,353",2018
Tyler Marz,T,TEN,"$522,353",2018
Jehu Chesson,WR,WAS,"$522,353",2018
Dwayne Washington,RB,NOR,"$518,824",2018
Sharrod Neasman,S,ATL,"$518,824",2018
Michael Ola,T,NOR,"$511,181",2018
Dontrelle Inman,WR,IND,"$511,176",2018
Eddie Pleasant,SS,2TM,"$511,176",2018
Jeff Allen,T,KAN,"$511,176",2018
Ereck Flowers,OT,2TM,"$497,647",2018
Breshad Perriman,WR,CLE,"$497,647",2018
Darian Thompson,FS,DAL,"$497,647",2018
Aaron Jones,RB,GNB,"$489,706",2018
Joe Walker,ILB,ARI,"$489,706",2018
Shilique Calhoun,DE,OAK,"$489,705",2018
John Phillips,TE,ARI,"$484,416",2018
Zane Beadles,T,ATL,"$484,412",2018
Kelvin Sheppard,LB,DET,"$484,412",2018
Ian Silberman,OG,OAK,"$481,767",2018
Ryan Delaire,DE,SFO,"$481,767",2018
Daryl Worley,CB,OAK,"$481,767",2018
Brian Price,DT,2TM,"$481,765",2018
Cre'von LeBlanc,DB,2TM,"$481,765",2018
Tyrell Adams,LB,HOU,"$481,765",2018
Rashard Robinson,CB,NYJ,"$481,764",2018
Maurice Hurst,DT,OAK,"$480,000",2018
D.J. Reed,CB,SFO,"$480,000",2018
Marcus Allen,S,PIT,"$480,000",2018
Fred Warner,OLB,SFO,"$480,000",2018
Dalton Schultz,TE,DAL,"$480,000",2018
Royce Freeman,RB,DEN,"$480,000",2018
Dan Arnold,WR,NOR,"$480,000",2018
Anthony Miller,WR,CHI,"$480,000",2018
Uchenna Nwosu,OLB,LAC,"$480,000",2018
Devaroe Lawrence,DL,CLE,"$480,000",2018
Darrel Williams,RB,KAN,"$480,000",2018
Dane Cruikshank,CB,TEN,"$480,000",2018
Kenneth Durden,CB,TEN,"$480,000",2018
Tre'Quan Smith,WR,NOR,"$480,000",2018
Tim Patrick,WR,DEN,"$480,000",2018
Robert Foster,WR,BUF,"$480,000",2018
Matthew Thomas,OLB,PIT,"$480,000",2018
Raven Greene,S,GNB,"$480,000",2018
James Washington,WR,PIT,"$480,000",2018
Marcus Davenport,DE,NOR,"$480,000",2018
Keishawn Bierria,ILB,DEN,"$480,000",2018
Shaun Wilson,RB,TAM,"$480,000",2018
Derwin James,SS,LAC,"$480,000",2018
Kolton Miller,OT,OAK,"$480,000",2018
P.J. Hall,DT,OAK,"$480,000",2018
Ifeadi Odenigbo,DE,ARI,"$480,000",2018
Trenton Cannon,RB,NYJ,"$480,000",2018
Austin Corbett,C,CLE,"$480,000",2018
Kalen Ballage,RB,MIA,"$480,000",2018
Jordan Wilkins,RB,IND,"$480,000",2018
Michael Dickson,P,SEA,"$480,000",2018
Isaiah Oliver,CB,ATL,"$480,000",2018
DeAndre Carter,WR,2TM,"$480,000",2018
James Crawford,LB,GNB,"$480,000",2018
Cameron Batson,WR,TEN,"$480,000",2018
Phillip Lindsay,RB,DEN,"$480,000",2018
Jack Cichy,ILB,TAM,"$480,000",2018
Denzel Ward,CB,CLE,"$480,000",2018
Ja'Whaun Bentley,ILB,NWE,"$480,000",2018
Taven Bryan,DT,JAX,"$480,000",2018
John Franklin-Myers,DE,LAR,"$480,000",2018
Roc Thomas,RB,MIN,"$480,000",2018
Equanimeous St. Brown,WR,GNB,"$480,000",2018
Brett Maher,K,DAL,"$480,000",2018
J.C. Jackson,DB,NWE,"$480,000",2018
Calvin Ridley,WR,ATL,"$480,000",2018
Sony Michel,RB,NWE,"$480,000",2018
Rico Gathers,TE,DAL,"$480,000",2018
Anthony Averett,CB,BAL,"$480,000",2018
Kyzir White,S,LAC,"$480,000",2018
Bradley Bozeman,C,BAL,"$480,000",2018
Kenny Young,LB,BAL,"$480,000",2018
Brandon Powell,WR,DET,"$480,000",2018
Leighton Vander Esch,OLB,DAL,"$480,000",2018
Keke Coutee,WR,HOU,"$480,000",2018
Saquon Barkley,RB,NYG,"$480,000",2018
Kamrin Moore,CB,NYG,"$480,000",2018
Andre Smith,ILB,CAR,"$480,000",2018
Gregory Howell,RB,HOU,"$480,000",2018
Jordan Akins,TE,HOU,"$480,000",2018
Fadol Brown,DE,2TM,"$480,000",2018
Roquan Smith,ILB,CHI,"$480,000",2018
J.T. Gray,DB,NOR,"$480,000",2018
Trevor Daniel,P,HOU,"$480,000",2018
Tim Settle,DT,WAS,"$480,000",2018
B.J. Hill,DT,NYG,"$480,000",2018
Jacob Martin,LB,SEA,"$480,000",2018
Mike Gesicki,TE,MIA,"$480,000",2018
Logan Cooke,P,JAX,"$480,000",2018
Chukwuma Okorafor,OT,PIT,"$480,000",2018
Billy Price,C,CIN,"$480,000",2018
Alexander Johnson,LB,DEN,"$480,000",2018
Darious Williams,CB,2TM,"$480,000",2018
Ricky Ortiz,FB,ATL,"$480,000",2018
Ryan Lewis,DB,BUF,"$480,000",2018
Johnny Mundt,TE,LAR,"$480,000",2018
Marquis Haynes,OLB,CAR,"$480,000",2018
Bruce Hector,DT,PHI,"$480,000",2018
Rasheem Green,DT,SEA,"$480,000",2018
Quenton Nelson,OG,IND,"$480,000",2018
Tremaine Edmunds,ILB,BUF,"$480,000",2018
Kevin Toliver,DB,CHI,"$480,000",2018
Corey Bojorquez,P,BUF,"$480,000",2018
Jake Butt,TE,DEN,"$480,000",2018
Dorian O'Daniel,OLB,KAN,"$480,000",2018
Matt Dickerson,DE,TEN,"$480,000",2018
Darius Leonard,LB,IND,"$480,000",2018
Brandon Zylstra,WR,MIN,"$480,000",2018
Sharif Finch,LB,TEN,"$480,000",2018
Dee Virgin,CB,DET,"$480,000",2018
Ronnie Harrison,SS,JAX,"$480,000",2018
Geron Christian,OT,WAS,"$480,000",2018
Damion Ratley,WR,CLE,"$480,000",2018
Taron Johnson,CB,BUF,"$480,000",2018
Korey Cunningham,OT,ARI,"$480,000",2018
Charvarius Ward,DB,KAN,"$480,000",2018
Daron Payne,DT,WAS,"$480,000",2018
Duke Ejiofor,DE,HOU,"$480,000",2018
Richie James,WR,SFO,"$480,000",2018
Jordan Simmons,G,SEA,"$480,000",2018
Isaac Yiadom,CB,DEN,"$480,000",2018
J'Mon Moore,WR,GNB,"$480,000",2018
Brian O'Neill,OT,MIN,"$480,000",2018
Buddy Howell,RB,HOU,"$480,000",2018
Kylie Fitts,DE,CHI,"$480,000",2018
Ray-Ray McCloud,WR,BUF,"$480,000",2018
Brandon Parker,OT,OAK,"$480,000",2018
Chad Thomas,DE,CLE,"$480,000",2018
T.J. Logan,RB,ARI,"$480,000",2018
Hayden Hurst,TE,BAL,"$480,000",2018
Poona Ford,DT,SEA,"$480,000",2018
Mike McGlinchey,OT,SFO,"$480,000",2018
Mason Schreck,TE,CIN,"$480,000",2018
Frankie Luvu,LB,NYJ,"$480,000",2018
Tavierre Thomas,DB,CLE,"$480,000",2018
Shaquem Griffin,OLB,SEA,"$480,000",2018
Chris Board,LB,BAL,"$480,000",2018
Emmanuel Ellerbee,LB,2TM,"$480,000",2018
Lamar Jackson,QB,BAL,"$480,000",2018
Michael Gallup,WR,DAL,"$480,000",2018
Justin Lawler,DE,LAR,"$480,000",2018
Zeke Turner,S,ARI,"$480,000",2018
Matthew Adams,LB,IND,"$480,000",2018
Josey Jewell,ILB,DEN,"$480,000",2018
Vita Vea,DT,TAM,"$480,000",2018
Josh Rosen,QB,ARI,"$480,000",2018
DJ Chark,WR,JAX,"$480,000",2018
Frank Ragnow,C,DET,"$480,000",2018
Christian Kirk,WR,ARI,"$480,000",2018
Orlando Brown,OT,BAL,"$480,000",2018
Jordan Thomas,TE,HOU,"$480,000",2018
Nick Nelson,CB,OAK,"$480,000",2018
Will Hernandez,OG,NYG,"$480,000",2018
Oren Burks,ILB,GNB,"$480,000",2018
Harold Landry,OLB,TEN,"$480,000",2018
Holton Hill,CB,MIN,"$480,000",2018
Antwaun Woods,NT,DAL,"$480,000",2018
Leon Jacobs,OLB,JAX,"$480,000",2018
Dennis Gardeck,LB,ARI,"$480,000",2018
Efe Obada,LB,CAR,"$480,000",2018
Andrew Wylie,T,KAN,"$480,000",2018
Reggie Gilbert,LB,GNB,"$480,000",2018
A.J. Moore,DB,HOU,"$480,000",2018
Danny Johnson,CB,WAS,"$480,000",2018
Jessie Bates,FS,CIN,"$480,000",2018
Alex Light,T,GNB,"$480,000",2018
Tre Flowers,SS,SEA,"$480,000",2018
Wyatt Teller,OG,BUF,"$480,000",2018
Mark Walton,RB,CIN,"$480,000",2018
Vyncint Smith,WR,HOU,"$480,000",2018
Detrez Newsome,RB,LAC,"$480,000",2018
Aaron Stinnie,G,TEN,"$480,000",2018
Harrison Phillips,DT,BUF,"$480,000",2018
Natrell Jamerson,FS,2TM,"$480,000",2018
Kemoko Turay,OLB,IND,"$480,000",2018
DaeSean Hamilton,WR,DEN,"$480,000",2018
Jordan Whitehead,SS,TAM,"$480,000",2018
George Odum,S,IND,"$480,000",2018
Jalyn Holmes,DE,MIN,"$480,000",2018
Courtland Sutton,WR,DEN,"$480,000",2018
Daniel Carlson,K,2TM,"$480,000",2018
John Kelly,RB,LAR,"$480,000",2018
Auden Tate,WR,CIN,"$480,000",2018
Jason Croom,TE,BUF,"$480,000",2018
Devante Downs,LB,MIN,"$480,000",2018
Josh Allen,QB,BUF,"$480,000",2018
Siran Neal,CB,BUF,"$480,000",2018
Armani Watts,FS,KAN,"$480,000",2018
Bilal Nichols,DT,CHI,"$480,000",2018
Taylor Stallworth,DT,NOR,"$480,000",2018
Johnny Townsend,P,OAK,"$480,000",2018
Dorance Armstrong,DE,DAL,"$480,000",2018
Nyheim Hines,RB,IND,"$480,000",2018
Trevon Young,DE,LAR,"$480,000",2018
Tarvarius Moore,S,SFO,"$480,000",2018
Sam Hubbard,DE,CIN,"$480,000",2018
Jullian Taylor,DT,SFO,"$480,000",2018
Sean Chandler,FS,NYG,"$480,000",2018
Jaire Alexander,CB,GNB,"$480,000",2018
Kerryon Johnson,RB,DET,"$480,000",2018
Tyrell Crosby,OT,DET,"$480,000",2018
Jaylen Samuels,RB,PIT,"$480,000",2018
Casey Dunn,C,WAS,"$480,000",2018
Sam Darnold,QB,NYJ,"$480,000",2018
Tre Herndon,CB,JAX,"$480,000",2018
Terrell Edmunds,S,PIT,"$480,000",2018
Breeland Speaks,DE,KAN,"$480,000",2018
Joel Iyiegbuniwe,LB,CHI,"$480,000",2018
Ben Niemann,LB,KAN,"$480,000",2018
Dante Pettis,WR,SFO,"$480,000",2018
Trent Sherfield,WR,ARI,"$480,000",2018
Rashaan Evans,ILB,TEN,"$480,000",2018
Malik Jefferson,OLB,CIN,"$480,000",2018
Jerome Baker,OLB,MIA,"$480,000",2018
Tra Carson,HB,2TM,"$480,000",2018
Dallas Goedert,TE,PHI,"$480,000",2018
Ito Smith,RB,ATL,"$480,000",2018
Mike Hughes,CB,MIN,"$480,000",2018
Martinas Rankin,OT,HOU,"$480,000",2018
Tracy Walker,S,DET,"$480,000",2018
Jason Sanders,K,MIA,"$480,000",2018
Micah Kiser,ILB,LAR,"$480,000",2018
Carlton Davis,CB,TAM,"$480,000",2018
Javon Wims,WR,CHI,"$480,000",2018
